STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,HLY-CLOD-PCTCLR,HLY-CLOD-PCTOVC,HLY-DEWP-NORMAL,HLY-HIDX-NORMAL,HLY-TEMP-NORMAL,HLY-WIND-AVGSPD,HLY-WIND-VCTDIR,HLY-WIND-VCTSPD
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100108 23:00,286.0,464.0,18.7,29.3,29.3,12.7,289.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 00:00,300.0,483.0,17.5,27.9,27.9,13.3,288.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 01:00,304.0,477.0,18.4,28.4,28.4,12.6,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 02:00,302.0,477.0,18.4,28.0,28.0,12.5,288.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 03:00,314.0,466.0,18.3,27.8,27.8,12.5,288.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 04:00,319.0,462.0,18.1,27.5,27.5,12.7,288.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 05:00,301.0,451.0,18.1,27.3,27.3,12.7,288.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 06:00,289.0,465.0,18.1,27.2,27.2,12.5,288.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 07:00,203.0,471.0,18.0,27.1,27.1,12.3,290.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 08:00,147.0,468.0,18.2,27.5,27.5,12.6,289.0,6.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 09:00,157.0,465.0,18.5,28.6,28.6,13.0,291.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 10:00,147.0,477.0,18.8,30.0,30.0,13.2,291.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 11:00,138.0,495.0,19.0,31.1,31.1,13.5,293.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 12:00,145.0,478.0,19.3,32.3,32.3,13.6,291.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 13:00,140.0,513.0,19.5,33.3,33.3,13.6,289.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 14:00,133.0,473.0,19.6,34.0,34.0,13.6,289.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 15:00,152.0,484.0,19.8,34.1,34.1,13.7,287.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 16:00,156.0,463.0,19.6,33.6,33.6,13.4,288.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 17:00,180.0,461.0,19.5,32.7,32.7,13.0,290.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 18:00,236.0,449.0,19.5,32.0,32.0,13.0,288.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 19:00,285.0,454.0,19.4,31.4,31.4,12.9,288.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 20:00,273.0,461.0,19.1,30.7,30.7,13.0,287.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 21:00,270.0,443.0,19.0,30.1,30.1,12.8,287.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 22:00,260.0,433.0,18.7,29.5,29.5,12.9,288.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100109 23:00,280.0,460.0,18.4,29.0,29.0,12.8,289.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 00:00,298.0,484.0,17.2,27.7,27.7,13.3,288.0,8.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 01:00,301.0,479.0,18.0,28.1,28.1,12.7,287.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 02:00,299.0,474.0,18.0,27.7,27.7,12.6,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 03:00,309.0,464.0,17.8,27.5,27.5,12.7,289.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 04:00,318.0,449.0,17.7,27.2,27.2,12.7,289.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 05:00,295.0,443.0,17.7,27.0,27.0,12.8,288.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 06:00,294.0,460.0,17.7,26.9,26.9,12.5,288.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 07:00,204.0,471.0,17.6,26.8,26.8,12.4,289.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 08:00,154.0,463.0,17.8,27.1,27.1,12.6,288.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 09:00,166.0,456.0,18.1,28.3,28.3,13.1,290.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 10:00,156.0,471.0,18.4,29.6,29.6,13.2,290.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 11:00,142.0,486.0,18.6,30.9,30.9,13.5,292.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 12:00,145.0,485.0,18.9,32.1,32.1,13.6,291.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 13:00,140.0,509.0,19.1,33.0,33.0,13.7,289.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 14:00,129.0,471.0,19.2,33.6,33.6,13.7,289.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 15:00,145.0,482.0,19.4,33.8,33.8,13.7,287.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 16:00,147.0,459.0,19.3,33.3,33.3,13.4,287.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 17:00,173.0,457.0,19.2,32.5,32.5,13.0,289.0,6.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 18:00,236.0,451.0,19.2,31.8,31.8,13.1,286.0,6.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 19:00,286.0,450.0,19.2,31.2,31.2,13.0,287.0,6.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 20:00,268.0,459.0,18.9,30.5,30.5,13.1,287.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 21:00,263.0,449.0,18.7,29.9,29.9,12.8,287.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 22:00,255.0,436.0,18.5,29.4,29.4,12.9,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100110 23:00,273.0,472.0,18.2,28.9,28.9,12.8,288.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 00:00,289.0,484.0,17.1,27.5,27.5,13.3,287.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 01:00,307.0,475.0,17.8,27.9,27.9,12.7,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 02:00,301.0,475.0,17.7,27.5,27.5,12.6,288.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 03:00,311.0,459.0,17.6,27.2,27.2,12.6,288.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 04:00,321.0,448.0,17.5,26.9,26.9,12.7,288.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 05:00,302.0,442.0,17.4,26.8,26.8,12.8,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 06:00,293.0,461.0,17.4,26.6,26.6,12.5,287.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 07:00,190.0,469.0,17.3,26.5,26.5,12.4,288.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 08:00,149.0,466.0,17.5,26.8,26.8,12.7,288.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 09:00,169.0,462.0,17.8,27.9,27.9,13.0,289.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 10:00,156.0,474.0,18.1,29.3,29.3,13.2,289.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 11:00,142.0,480.0,18.4,30.6,30.6,13.5,291.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 12:00,145.0,482.0,18.7,31.8,31.8,13.6,290.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 13:00,145.0,506.0,18.9,32.7,32.7,13.7,287.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 14:00,134.0,470.0,19.0,33.4,33.4,13.6,288.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 15:00,150.0,472.0,19.2,33.5,33.5,13.8,286.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 16:00,147.0,447.0,19.1,33.1,33.1,13.4,285.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 17:00,174.0,442.0,19.0,32.3,32.3,13.0,286.0,6.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 18:00,240.0,442.0,18.9,31.6,31.6,13.2,284.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 19:00,293.0,440.0,18.9,31.0,31.0,13.1,285.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 20:00,275.0,445.0,18.5,30.3,30.3,13.1,285.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 21:00,270.0,430.0,18.4,29.7,29.7,12.9,285.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 22:00,262.0,421.0,18.1,29.1,29.1,13.0,285.0,8.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100111 23:00,271.0,462.0,17.8,28.5,28.5,12.8,287.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 00:00,291.0,471.0,16.5,27.1,27.1,13.3,286.0,8.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 01:00,309.0,471.0,17.4,27.5,27.5,12.6,286.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 02:00,302.0,459.0,17.3,27.1,27.1,12.5,287.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 03:00,323.0,446.0,17.1,26.8,26.8,12.5,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 04:00,326.0,434.0,17.0,26.6,26.6,12.6,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 05:00,311.0,433.0,17.0,26.4,26.4,12.6,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 06:00,296.0,458.0,17.0,26.3,26.3,12.4,285.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 07:00,196.0,465.0,17.0,26.2,26.2,12.2,285.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 08:00,154.0,472.0,17.2,26.6,26.6,12.5,285.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 09:00,176.0,460.0,17.5,27.7,27.7,12.9,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 10:00,156.0,466.0,17.8,29.1,29.1,13.1,287.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 11:00,142.0,476.0,18.1,30.3,30.3,13.3,289.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 12:00,143.0,488.0,18.5,31.5,31.5,13.5,288.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 13:00,143.0,508.0,18.6,32.5,32.5,13.6,286.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 14:00,130.0,474.0,18.8,33.1,33.1,13.7,287.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 15:00,148.0,470.0,18.9,33.3,33.3,13.7,286.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 16:00,143.0,444.0,18.8,32.9,32.9,13.3,285.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 17:00,172.0,440.0,18.7,32.1,32.1,12.9,286.0,6.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 18:00,239.0,441.0,18.7,31.4,31.4,13.1,283.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 19:00,288.0,435.0,18.6,30.8,30.8,13.1,285.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 20:00,277.0,445.0,18.2,30.0,30.0,13.1,286.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 21:00,274.0,425.0,18.1,29.5,29.5,12.8,286.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 22:00,271.0,419.0,17.8,28.9,28.9,13.0,285.0,8.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100112 23:00,270.0,448.0,17.5,28.3,28.3,12.7,288.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 00:00,297.0,472.0,16.2,26.8,26.8,13.1,287.0,8.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 01:00,309.0,470.0,17.1,27.3,27.3,12.6,286.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 02:00,292.0,462.0,17.0,26.9,26.9,12.6,287.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 03:00,315.0,444.0,16.8,26.6,26.6,12.4,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 04:00,319.0,425.0,16.7,26.3,26.3,12.5,286.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 05:00,306.0,426.0,16.7,26.1,26.1,12.5,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 06:00,290.0,457.0,16.6,26.0,26.0,12.3,286.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 07:00,194.0,466.0,16.6,25.9,25.9,12.1,286.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 08:00,152.0,468.0,16.8,26.3,26.3,12.4,286.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 09:00,172.0,458.0,17.1,27.4,27.4,12.9,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 10:00,159.0,464.0,17.5,28.8,28.8,13.1,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 11:00,147.0,472.0,17.9,30.1,30.1,13.3,289.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 12:00,149.0,488.0,18.2,31.3,31.3,13.5,288.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 13:00,153.0,505.0,18.4,32.2,32.2,13.6,287.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 14:00,132.0,470.0,18.5,32.9,32.9,13.8,288.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 15:00,148.0,465.0,18.6,33.1,33.1,13.8,287.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 16:00,138.0,448.0,18.5,32.7,32.7,13.3,287.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 17:00,163.0,440.0,18.4,31.8,31.8,13.0,288.0,6.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 18:00,241.0,436.0,18.4,31.1,31.1,13.1,285.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 19:00,291.0,439.0,18.4,30.5,30.5,13.1,286.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 20:00,273.0,443.0,18.0,29.8,29.8,13.1,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 21:00,278.0,420.0,17.8,29.2,29.2,12.9,287.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 22:00,269.0,421.0,17.5,28.6,28.6,13.1,287.0,8.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100113 23:00,266.0,452.0,17.1,28.0,28.0,12.8,290.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 00:00,290.0,474.0,16.0,26.6,26.6,13.2,289.0,8.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 01:00,299.0,471.0,16.7,27.0,27.0,12.7,288.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 02:00,282.0,462.0,16.7,26.5,26.5,12.6,289.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 03:00,309.0,440.0,16.4,26.2,26.2,12.5,289.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 04:00,319.0,416.0,16.2,25.9,25.9,12.6,289.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 05:00,305.0,430.0,16.2,25.7,25.7,12.5,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 06:00,299.0,447.0,16.1,25.5,25.5,12.4,287.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 07:00,201.0,463.0,16.1,25.4,25.4,12.2,287.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 08:00,166.0,462.0,16.3,25.9,25.9,12.7,288.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 09:00,190.0,456.0,16.6,26.9,26.9,13.1,289.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 10:00,176.0,446.0,16.9,28.3,28.3,13.3,290.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 11:00,165.0,457.0,17.3,29.6,29.6,13.5,291.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 12:00,167.0,471.0,17.6,30.8,30.8,13.7,289.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 13:00,164.0,486.0,17.7,31.8,31.8,13.8,289.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 14:00,147.0,451.0,17.8,32.4,32.4,13.9,290.0,8.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 15:00,159.0,446.0,17.9,32.6,32.6,13.8,289.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 16:00,150.0,431.0,17.7,32.2,32.2,13.4,289.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 17:00,181.0,427.0,17.7,31.3,31.3,13.0,290.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 18:00,261.0,420.0,17.6,30.6,30.6,13.2,286.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 19:00,316.0,416.0,17.5,30.0,30.0,13.1,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 20:00,300.0,422.0,17.1,29.3,29.3,13.1,288.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 21:00,300.0,404.0,16.9,28.6,28.6,12.9,288.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 22:00,285.0,403.0,16.6,28.0,28.0,13.1,287.0,8.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100114 23:00,277.0,432.0,16.3,27.4,27.4,12.8,290.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 00:00,309.0,450.0,15.3,26.1,26.1,13.0,289.0,8.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 01:00,312.0,454.0,15.9,26.4,26.4,12.6,288.0,8.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 02:00,298.0,444.0,15.8,25.9,25.9,12.6,289.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 03:00,318.0,422.0,15.6,25.6,25.6,12.5,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 04:00,326.0,405.0,15.4,25.3,25.3,12.5,289.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 05:00,314.0,415.0,15.4,25.1,25.1,12.4,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 06:00,312.0,436.0,15.3,24.9,24.9,12.3,287.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 07:00,214.0,444.0,15.3,24.8,24.8,12.1,287.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 08:00,180.0,443.0,15.5,25.2,25.2,12.6,287.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 09:00,205.0,441.0,15.8,26.3,26.3,13.0,288.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 10:00,186.0,438.0,16.3,27.9,27.9,13.3,288.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 11:00,175.0,449.0,16.7,29.2,29.2,13.4,288.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 12:00,177.0,454.0,17.1,30.5,30.5,13.7,287.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 13:00,173.0,468.0,17.2,31.5,31.5,13.7,287.0,7.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 14:00,159.0,443.0,17.3,32.1,32.1,13.9,287.0,7.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 15:00,162.0,436.0,17.5,32.3,32.3,13.9,286.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 16:00,154.0,429.0,17.4,31.9,31.9,13.4,287.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 17:00,192.0,419.0,17.4,31.1,31.1,12.9,287.0,6.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 18:00,277.0,424.0,17.3,30.4,30.4,13.1,283.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 19:00,314.0,412.0,17.3,29.8,29.8,13.1,285.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 20:00,309.0,415.0,17.0,29.1,29.1,13.1,287.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 21:00,316.0,395.0,16.8,28.5,28.5,12.9,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 22:00,294.0,400.0,16.5,27.9,27.9,13.0,285.0,7.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100115 23:00,284.0,436.0,16.2,27.3,27.3,12.7,288.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 00:00,302.0,451.0,15.3,26.1,26.1,12.9,286.0,8.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 01:00,319.0,452.0,15.9,26.3,26.3,12.6,286.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 02:00,308.0,432.0,15.8,25.9,25.9,12.6,287.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 03:00,323.0,415.0,15.5,25.5,25.5,12.4,286.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 04:00,324.0,395.0,15.3,25.2,25.2,12.4,287.0,7.6
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 05:00,312.0,399.0,15.3,25.0,25.0,12.2,286.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 06:00,306.0,420.0,15.2,24.8,24.8,12.3,285.0,7.1
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 07:00,210.0,435.0,15.2,24.8,24.8,12.0,285.0,6.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 08:00,175.0,440.0,15.5,25.2,25.2,12.6,285.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 09:00,193.0,440.0,15.8,26.3,26.3,13.0,286.0,7.3
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 10:00,179.0,431.0,16.3,27.9,27.9,13.3,287.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 11:00,164.0,443.0,16.7,29.2,29.2,13.5,287.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 12:00,164.0,450.0,17.1,30.5,30.5,13.7,285.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 13:00,173.0,467.0,17.2,31.5,31.5,13.7,286.0,7.5
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 14:00,153.0,437.0,17.3,32.1,32.1,13.9,286.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 15:00,149.0,426.0,17.5,32.4,32.4,13.8,285.0,7.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 16:00,143.0,435.0,17.4,32.0,32.0,13.3,284.0,7.0
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 17:00,181.0,424.0,17.4,31.2,31.2,12.8,285.0,6.4
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 18:00,265.0,428.0,17.4,30.5,30.5,13.0,282.0,6.7
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 19:00,299.0,413.0,17.4,29.9,29.9,13.0,284.0,6.8
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 20:00,297.0,412.0,17.0,29.2,29.2,12.9,284.0,6.9
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 21:00,310.0,398.0,16.9,28.6,28.6,12.7,283.0,7.2
USW00014739,"BOSTON, MA US",42.3606,-71.0097,3.7,20100116 22:00,286.0,399.0,16.6,28.1,28.1,12.8,283.0,7.7
